@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'solution track structured health record information time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability retrieve item structured health care information discretely patient context',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability append correct structured health record information original structured health record information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'specific type implementation imply',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability append structured health record information original structured health record information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'specific type implementation imply',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability append augmented structured health record information original structured health record information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'specific type implementation imply',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'registry Directory Service',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability use registry service directory',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability securely use registry service directory',no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution conform Interchange Standards provide standard datum interchange capability use registry service directory',no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'solution communicate local registry service standardized interface',no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'solution communicate non-local registry service registry service external emr standardized interface',no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability use registry directory uniquely identify patient provision care',no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,cchcs_rfp
'solution provide ability use registry directory uniquely identify provider provision care',no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,cchcs_rfp
'solution provide ability use registry directory retrieve link relevant healthcare information patient',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability use registry supply link relevant healthcare information patient',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability use registry directory identify payer health plan sponsor administrative financial purpose',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability use registry directory identify employer administrative financial purpose',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability use registry directory identify public health agency healthcare purpose',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability use registry directory identify healthcare resource device resource management purpose',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'Standard Terminologies Terminology Services',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'hl7 4.1 standard terminology Terminology model',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability use standard terminology communicate solution internal external emr',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution solution provide ability validate clinical term code clinical datum exist current standard terminology',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability exchange healthcare datum use formal standard information model standard terminology',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability use formal standard terminology model',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability use hierarchical inference search e.g. subsumption code terminology concept express use standard terminology model',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability use terminology service internal external emr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'standard terminology model available solution provide formal explicit terminology model',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'hl7 4.2 maintenance versioning Standard Terminologies',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability use different version terminology standard',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability update terminology standard',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution relate modify concept different version terminology standard allow preservation interpretation time',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability interoperate solution use know different version terminology standard',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability deprecate terminology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability deprecate individual code terminology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability cascade terminology change code terminology content embed clinical model example template custom formulary cascade terminology change ge accomplished unambiguously',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution apply change terminology new clinical content template custom formulary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'hl7 4.3 Terminology mapping',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability use terminology map',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability use standard terminology service purpose map terminology',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability user validate mapping',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability create terminology map',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'standards-based interoperability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'hl7 5.1 Interchange Standards',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability use interchange standard require realm specific possibly possibly local profile',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability seamlessly perform interchange operation solution adhere recognize interchange standard',no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution conform Standard Terminologies Terminology Services support terminology standard accordance user scope practice organizational policy jurisdictional law',no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'standard information model available solution provide formal explicit information model order support ability operate seamlessly solution',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability exchange datum use explicit formal information model standard code terminology',no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'hl7 5.2 Interchange Standards Versioning Maintenance',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability use different version interchange standard',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability change reconfigure way datum transmit interchange standard evolve time accordance business need',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability deprecate interchange standard',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability interoperate solution use know earlier version interoperability standard',no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'hl7 5.3 standards-based application integration',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability support standards-based application integration',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'hl7 5.4 Interchange Agreements',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution use interchange agreement description exchange information partner',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'solution use interchange agreement description standard available',no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'solution conform registry Directory Services interact entity directory determine address profile datum exchange requirement known possibly possibly potential partner',no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability automatically discover interchange service capability',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'Business Rules Management',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability manage business rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability create import access decision support rule guide solution behavior',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability update decision support rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability customize decision support rule component',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution provide ability inactivate obsolete destroy decision support rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution conform auditable Records audit change decision support rule',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability create diagnostic support rule guide solution behavior',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability update diagnostic support rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability customize diagnostic support rule component',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution provide ability inactivate obsolete destroy diagnostic support rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution conform auditable Records audit change diagnostic support rule',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability create workflow control rule guide solution behavior',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability update workflow control rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability customize workflow control rule component',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution provide ability inactivate obsolete destroy workflow control rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution conform auditable Records audit change workflow control rule',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability create access privilege rule guide solution behavior',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability update access privilege rule',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability customize access privilege rule component',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution solution provide ability inactivate obsolete destroy privilege rule',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution conform auditable Records audit change privilege rule',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution conform auditable Records audit change business rule',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support ability selectively export business rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Workflow Management',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution use workflow-related business rule direct flow work assignment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability create workflow task list queue',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability manage workflow task list queue',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability manage human resource i.e. personnel list workflow queue',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution use solution interface support management human resource i.e. personnel list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution use solution interface support management workflow task list queue',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability distribute information internal external party',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability route notification task solution trigger',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution dynamically escalate workflow business rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution dynamically redirect workflow business rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution dynamically reassign workflow business rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'requirement statement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution address management information solution account establish activate modify review disable remove account',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution identify appropriate organizational unit review information solution account annually',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution enforce assign authorization control access solution accordance applicable policy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution enforce assign authorization control flow information solution interconnected solution accordance applicable policy',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution enforce separation duty assign access authorization',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution enforce restrictive set rights privilege access need user process act user performance specify task',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution enforce limit 5 consecutive invalid access attempt user 60 second time period',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'information solution automatically lock account node 5 minute time period maximum number unsuccessful attempt exceed',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution display approve solution use notification message grant solution access inform potential user user access cchc information solution ii solution usage usage usage monitor record subject audit iii unauthorized use solution prohibit subject criminal civil penalty iv use solution indicate consent monitoring recording',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
