@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'solution provide ability capture other clinical datum pertinent immunization administration e.g. vital sign',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution record discrete datum element datum associate any immunization',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,cchcs_rfp
'solution provide ability associate standard code discrete datum element associate immunization',no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,yes,cchcs_rfp
'solution provide ability update immunization schedule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability prepare report patient s immunization history request appropriate authority Public Health departmetn',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,cchcs_rfp
'solution conform function dc .1.4.1 manage Allergy Intolerance adverse reaction list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution transmit require immunization information public health immunization registry',no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,yes,cchcs_rfp
'solution receive immunization history public health immunization registry',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,cchcs_rfp
'manage result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability present numerical non-numerical current historical test result appropriate provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability filter result unique patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability filter result factor support result management type test date range',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution indicate normal abnormal result datum source',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability filter lab result range e.g. critical abnormal normal',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution display numerical result flow sheet graphical form allow comparison result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution should ability group test do same day',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution notify relevant provider order copy new result have receive',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability user whom result present acknowledge result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability route result other appropriate care provider nurse home consult physician etc.',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution route result patient method phone fax electronically letter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability provider pass responsibility perform follow up action other provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability authorize user group result clinically logical section',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution trigger decision support algorithm result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution link result specific order',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'solution provide ability provider annotate result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution display link image associate result',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'manage Patient clinical measurement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution capture patient vital sign blood pressure temperature heart rate respiratory rate severity pain discrete element structured unstructured datum',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,cchcs_rfp
'solution capture psychiatric symptom daily function structure unstructured datum',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,cchcs_rfp
'solution capture other clinical measure peak expiratory flow rate size lesion oxygen saturation height weight body mass index discrete element structured unstructured datum',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,cchcs_rfp
'solution solution compute display percentile value when datum normative distribution enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide normal range datum base age other parameter height weight ethnic background gestational age',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'manage clinical documentation Notes',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability capture clinical documentation henceforth documentation original update amendment order correct addendum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability capture free text documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution present documentation template structure free text facilitate create documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability view other documentation patient logical record create documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability associate documentation specific patient give event office visit phone communication e-mail consult lab result etc.',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability associate documentation problem possibly possibly diagnosis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability update documentation finalize',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability finalize document note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution solution provide ability attribute record display identity all user contribute finalize document note date time entry see appropriate criterion .2.2 auditable Records',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution present capture documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability filter search sort note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide documentation template datum exchange',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'manage documentation Clinician Response Decision support prompt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability capture clinical decision support prompt user decision accept override those prompt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability record reason variation decision support prompt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability display recorded variance request authorize user emr',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Generate Record patient-specific instruction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability generate instruction pertinent patient standardized procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability generate instruction pertinent patient base clinical judgment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability include detail further care follow up return visit appropriate timing further care',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability record instruction give patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability record actual instruction give patient reference document s contain those instruction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'Generate Record Patient-Specific instruction conform function .2.2 auditable Records requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .1.1 entity authentication requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .1.1 entity authorization requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .2.2 auditable Records requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .1.1 entity access control requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .1.5 non-repudiation guarantee source receiver datum not deny they they enter send receive datum if solution use enter modify exchange datum',no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .1.7 Secure Data Routing ensure exchange occur only authorized sender receiver',no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .1.8 information attestation show authorship responsibility datum',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .2.1 datum retention availability Destruction',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .2.3 synchronization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .2.4 extraction Health Record Information support datum extraction complete health record individual',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,cchcs_rfp
'clinical decision support capability conform function .2.5.1 manage Unstructured Health Record Information ensure datum integrity all change',no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .2.5.2 manage Structured Health Record Information ensure datum integrity all change',no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .4.1 standard terminology Terminology model support semantic interoperability',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .4.2 maintenance versioning Standard Terminologies preserve semantics code datum time',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .4.3 terminology mapping requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .5.1 Interchange Standards support interoperability',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .5.2 Interchange Standards Versioning Maintenance accommodate inevitable evolution interchange standard',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform conform function .5.3 standards-based application integration requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .5.4 Interchange Agreements define how sender receiver exchange datum if solution exchange datum other solution itself',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .1.9 patient privacy confidentiality requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'clinical decision support capability conform function .2.2 auditable Records requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Manage Health Information provide decision support',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'Manage Health Information provide decision support capability conform function 1.4 patient access management requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Manage Health Information provide decision support capability conform function .1.9 patient privacy confidentiality requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Manage Health Information provide decision support capability conform function .2.2 auditable Records requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Manage Health Information provide decision support capability conform function .3 registry Directory Services requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'support standard assessment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability access standard assessment patient record',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability access health standard practice appropriate EMR user scope practice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability compare element assessment capture clinician those available best practice possibly possibly evidence base resource',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability derive supplemental assessment datum evidence base standard assessment practice standard other generally accept verifiable regularly update standard clinical source',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide prompt practice standard recommend additional assessment function',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'support standard assessment capability conform function dc .1.4.3 manage Problem list requirement provide ability update problem list activate new problem deactivate old problem identify conduct standard assessment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability create standard assessment correspond problem list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'support standard assessment capability conform function dc 2.1.2 support patient context-driven assessment requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'support Patient-Driven assessment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability access health assessment datum patient record',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability compare assessment datum enter encounter access health evidence base standard best practice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability compare health datum patient context-driven assessment practice standard order prompt additional testing possible diagnosis adjunctive treatment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability correlate assessment datum datum patient specific problem list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'support Patient-Driven assessment conform function dc 2.1.1 support standard assessment requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'support Patient-Driven assessment conform function dc .1.5 manage assessment requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
