@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'product process message 2 seconds',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_12
'product maximum message processing time 2 seconds',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_12
'product poll system message every second',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_12
'product poll system new message maximum every 1 second',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_12
'product provide Dynamic Change support transparent resource addition',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,promisedata_12
'product support Transparent Resource addition addition Dynamic Change support provide scalability avoid service interruption more than 1 day',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_12
'product available 99 \% time',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_12
'rationale avoid service interruption busiest customer service response period',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_12
'product available 99.99 \% time regular business day',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_12
'product robust',no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,promisedata_12
'product fault avoidance on standard adoption',no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,promisedata_12
'product robust fault tolerance',no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,promisedata_12
'product fault tolerance use recovery technique compensatory transaction route failure',no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,promisedata_12
'product able process all transaction',no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,promisedata_12
'product process minimum 1 million transaction year',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_12
'product platform independent',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_12
'product enable access any type development environment platform',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_12
'product interface CSR Datastream',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_12
'product exchange message CSR EAM real time basis any direct interface two system',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_12
'product continue operate upgrade change new resource addition',no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,promisedata_12
'product able continue operate no interruption service new resource addition',no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,promisedata_12
'product update regular basis',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,promisedata_12
'product new major feature introduce every six month quarterly maintenance release every six month',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,promisedata_12
'product operate every platform',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_12
'product accommodate any new technology any change its architecture',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,promisedata_12
'product security',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_12
'product provide authentication authorization',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_12
'product information security',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_12
'product enable privacy encryption ws-security integrity checking',no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,promisedata_12
'product audit capability',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_12
'product store message minimum one year audit transaction tracking purpose',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_12
'system use IBM CCR brand standard',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_13
'interface one IBM logo one ccr logo',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_13
'system displayable any work computer CCR user',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_13
'system interface format display 800 600 pixel resolution',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_13
'system interface use ccr nomenclature',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_13
'system use same nomenclature use exist wc system report',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_13
'interface summarize datum fashion that appeal CCR management',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_13
'every report type at least one high level summary show result dashboard interface',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_13
'system system use point click interface',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'100 \% all selection navigation functionality able activate select either mouse keyboard',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'interface easy use',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'90 \% user able successfully use system generate report they first use',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'interface adhere IBM usability standard',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'rreport easy generate',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'report report generate one button click export one button click after select report',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'user able use system instruction short amount time',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'one use user user understand remember 90 \% system usage navigation',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'all ccr user receive training before wc system deploy',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'one training session hold 100 \% ccr user system deployment CCR user available',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'wc system use appropriate nomenclature terminology as define Corporate Community Grants organization',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'all interface report undergo usability test ccr user',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_13
'wc system available all time as long as IBM internal intranet w3 accessible',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_13
'wc system available 95 \% time IBM internal intranet w3 available',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_13
'wc system ability connect other designate wc database currently not include system',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_13
'wc system ability include datum region United States access user United States if approve ccr management',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_13
'wc system run Windows environment',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_13
'wc access user internet IBM computer run Windows 2000 operate system',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_13
'Brio portion wc system able export file spreadsheet form Microsoft Excel Lotus 1-2-3 format',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_13
'Brio provide button user interface that produce export report xl .123 file format',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_13
'wc system run query wc database once again on specify day update available datum available ccr user',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_13
'query make external database for datum refresh once week',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_13
'all change update addition wc system update WCS Developer WCS user Guides',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,promisedata_13
'every change reflect wc system documentation',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,promisedata_13
'system only access authorize Corporate Community Grants ccr employee',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_13
'user authenticate use they IBM intranet user name password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_13
'wc system not allow automatic login any user',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_13
'cookie contain wc login information user not store user computer',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_13
'each team owner need use username password in order authenticate reach team owner page',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_14
'Commissioner only authorized user league adjust league setting',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,promisedata_14
'each page contain navigation menu which show index which current page contain',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_14
'each page contain similar format action item one location navigation button different location',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_14
'message board contain 5 most recently post message league page',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,promisedata_14
'message contain up first 150 character message',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,promisedata_14
'new user able navigate league team page 30 seconds reach start-up page',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_14
'user able reach add drop trade player page with one click team owner page',yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,promisedata_14
'user able view at least 25 NFL player statistics point each page',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,promisedata_14
'application ask user confirm drop player trade player perform action',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_14
'application able complete every user transaction one fourth second receive request network',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_14
'application downtime at most 10 minute year',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_14
'application run web application server',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_14
'primary database use store cached datum active user',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_14
'secondary database use store historical statistics datum',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_14
'application update occur 3am 6 cst Wednesday morning middle NFL season',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_14
'New System version release release beginning each NFL season',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,promisedata_14
'rf system available 24 7 especially budgeting period',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_15
'rf system available 90 \% time all year 98 \% budgeting period',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_15
'2 \% time system become available 1 hour time that situation report',no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,promisedata_15
'98 \% user workstation meet minimum hardware requirement implementation',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_15
'Minimum Hard disk space 400mb',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_15
'98 \% user workstation meet minimum software requirement implementation Microsoft Internet Explorer 5.0 Microsoft NET framework1 .1 Microsoft Internet Explorer web Controls',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_15
'rf system able easily interface BDW environment in order load datum',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_15
'7 datum datum file receive bdw load rf system 3 hour one day start budgeting process every year',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_15
'datum as October month-end',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_15
'test file 7 load up 5 time year BDW',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,promisedata_15
'change revenue expense formula apply rf system every year budgeting process start',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,promisedata_15
'revenue expense formula update one week they receipt which 2 week allot testing budget calculation conduct jointly project development team pcg Finance',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,promisedata_15
'New branch complex district region revenue expense account add BDW reflect rf system',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,promisedata_15
'100 \% entity mention above available of October month-end load rf system budget start process',no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,promisedata_15
'only authorize user access rf system',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_15
'only user user that exist UAS system rf system assign they role s access rf system use it',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_15
'user access limit permission grant they role s each level pcg hierarchy assign role user assign these role',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_15
'access functionality rf system dependent privilege permission assign role',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_15
'product comply intranet page standard requirement ENET Securities',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_15
'95 \% product look feel approve Architecture group implementation',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_15
'remain 5 \% correct approve one month product release',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_15
'intranet page display appropriately all resolution 800x600 higher',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_15
'display all page correct 95 \% resolution implementation',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_15
'remain 5 \% correct week notification incorrect display',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_15
'user able easily use system successfully complete they budget stipulate time completion',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_15
'week training product implementation 98 \% user complete they budget stipulate time',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_15
'product interface fast',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_15
'response time product interface not exceed 2 seconds 90 \% time',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_15
'10 \% time response time not more than 10 seconds',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_15
requirement,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'propose EHR System overall integrated solution follow component scheduling registration Order Entry result view clinical documentation physician nursing computerized physician order entry cpoe Radiology Lab Pharmacy or er icu HIM utilization review utilization management',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
