@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'• consider firewall that only allow port 443 http traffic server',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
Apache,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• General hardening Apache which be describe here',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• only allow http ie turn off http',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'• do not allow direct web access follow directory',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'• site or \\* or document',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• site or \\* or era',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• site or \\* or edi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• if not use portal want to allow user to access internet then consider use client-sided certificate to only allow user access site',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'• if want to give access patient portal internet then consider use client-sided certificate to only allow user access main openemr login page',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'• if use third party patient portal then consider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• only allow IP address third party portal to access SOAP api for patient access',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'• third party portal set up certificate to identify they server option further secure',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'• third party portal also set up ssh tunnel method so local openemr instance be not open web and possibly not even require IP address',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
mysql,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• ensure root password be set something',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
php,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• follow openemr php setting recommendation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
xampp,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• if you be use xampp note that this software be extremely unsecure installation you need to secure it see xampp security instruction to secure you xampp installation',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
codebase,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• ongoing project to prevent sql-injection cross-scripting attack',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• consider add specific sqlconfdotphp override setting when use patient portal especially onsite portal which be use to use separate mysql user and possibly database',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'Security Assessment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'now that clinic be prepare to go electronic HIPAA Security Rule apply',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,unknown
'compliance these regulation standard backup procedure be essential',no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,unknown
'risk management',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Health information be asset that need to be protect',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'risk assessment be first step continue to protect this asset',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'analysis be make identify information asset then determine threat vulnerability exist control',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'probability threat occur control weigh impact occurrence lead educate effort to protect information asset',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'security risk assessment be requirement compliance hipaa meaningful use',no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,unknown
'National Institute Standards Technology NIST outline nine step risk process',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• System characterization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• threat identification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• vulnerability identification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• Control analysis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• likelihood determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• impact analysis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• risk determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• Control recommendation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• result determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Healthcare Information Management Systems Society HIMSS provide risk Assessment Toolkit conduct risk assessment develop compliant security plan',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'available download be security risk Assessment Guide Data Collection Matrix risk Assessment Toolkit that be tailor individual practice setting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
physical,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'physical security protect provider patient clinic asset physical manifestation business financial health information',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'traditional security matter involve lock point entry lighting camera fire precaution power outage procedure water protection disaster recovery',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'only after these measure have be take further policy it security be develop',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'equipment store phi bus be subject to physical access restriction place server protect lock area limit access',no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,unknown
'environmental precaution',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• put equipment UPS to prevent datum loss downtime power outage spike sag',no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,unknown
'• place server water sprinkler out from under plumbing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• Store physical backup site area resistant fire water damage',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,unknown
'• Control static electricity equipment use antistatic surface spray',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• allow equipment to breathe place wall vent so heat dissipate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'anymore not all equipment contain phi remain wall clinic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'laptop tablet smart phone all bear PHI these item be highly mobile',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'they be assign responsible party loss theft be promptly report action to protect further security hole be take',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,unknown
'backup disaster recovery',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'organization have disaster recovery plan in order to provide continued patient care event unlikely catastrophic event',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,unknown
'large part this plan be datum backup strategy',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,unknown
'not only datum be back up it be retrievable',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,unknown
'document plan include',no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,unknown
'• backup frequency',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• backup type',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• Media type',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• label convention',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• storage transportation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• rotation media',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• retention',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• encryption',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• responsible party',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• test',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'backup strategy not only be compliant HIPAA Security Rule specification but other regulation that oversee financial datum credit card',no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,unknown
access,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'access control ensure that user need to know information system be able to access it while unauthorized user can not',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'secure system have ability to identify then authenticate user',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'most basic form identification be username authentication be password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'three basic authentication factor available verification if identity be',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• something user know password pin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• something user have smart card token',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• something user be biometric',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'two-factor authentication use two these method',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'e-prescribing for CCHIT certification ehr system have ability to support two-factor authentication',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'even in most secure system there be weak link',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'human factor be often cause access breach some these mechanism',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• weak password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• password password be hold standard be require to change interval',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,unknown
'weak policy allow user to set poor breakable password',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'stringent policy policy frustrate user lead workaround visible note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• password sharing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• while this be security policy user feel this practice be necessary to deliver optimal patient care',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'identify workflow issue propagate this behavior',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• phishing social engineering',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'• phishing be method trick user enter reveal credentials insecure location',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'Social engineering be skillful manipulation user to reveal credentials',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'staff be educate how to avoid these attack',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown
'system refresh display every 60 seconds',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_1
'application match color schema set forth Department Homeland Security',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_1
'if project datum be readable',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_1
'on 10x10 projection screen 90 \% viewer be able to read event activity datum view distance 30',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_1
'product be available normal business hour',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_1
'as long as user have access client pc system be available 99 \% time first six month operation',no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_1
'if project datum be understandable',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_1
'on 10x10 projection screen 90 \% viewer be able to determine that event activity be occur current time view distance 100',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_1
'product ensure that it only be access authorize user',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_1
'product be able to distinguish authorized unauthorized user all access attempt',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,promisedata_1
'product product be intuitive self-explanatory',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_1
'90 \% new user be able to start display event activity 90 minute use product',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_1
'product respond fast to keep up-to-date datum display',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_1
'system have MDI form that allow viewing graph datum table',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system display event vertical table time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system display event graph time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system display event activity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'display have two region leave 2 3 display be graphical right 1 3 display be datum table',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'datum display both node graph row in table be MSEL Summary datum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'table side display be split 2 region sequential temporal',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'top 1 4 table hold event that be to occur sequentially',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'bottom 3 4 table hold event that occur to its relevance current time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system color code event to they variance current time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system display datum Sync Matrix 1.0 Exercise Management Tool 1.0 application',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system link event back either Sync Matrix 1.0 Exercise Managment Tool 1.0 application modification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system allow modification display',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system offer display all event exercise',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system filter datum venue key event',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system allow user to define time segment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system display local exercise time separate clock',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system offer ability to pause resume refresh datum',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system provide chart activity event actual versus assumed time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'system provide history report change make activity event datum',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,promisedata_1
'look feel system conform user interface standard smart device',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_2
'user interface have standard menu button navigation',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_2
'system have professional appearance',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_2
'product have consistent color scheme font',no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,promisedata_2
'system be use realtor no training',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_2
'system system be intuitive self explanatory',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_2
'product be easy realtor to learn',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_2
'product use symbol word that be naturally understandable realtor community',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,promisedata_2
'product produce search result acceptable time',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_2
'search result be return no later 30 seconds after user have enter search criterion',no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,promisedata_2
