@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'system has ability to define delta checks differential checks others parameters to meet specific defined population',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to have bidirectional interface instruments',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to create rules specific tests alert routing testing personnel additional testing confirmation abnormal results',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to build reports that that be customized queried',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to export reports ascidia comma delimited txt HL7',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to authorize non-lab personnel access specified lab reports',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to capture user entry Source fixatives # tissues submitted',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability document date time collection',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to generate specimen labels multiple labels if needed',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'Information includes patient demographics type specimen date time collected order comments readable format no codes',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to capture barcode patient demographics specimen # collect date time',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to capture specimens received using barcode scanner',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to print cassette slides MRUN # Spec #',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to add document additional testing i.e. histological special stains immunohistochemical staining markers',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability format reports',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,la_ehr_rfp
'system have ability to allow restrict non-Pathologist to view results on order specimen status e.g. prelim final',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to document notification clinician abnormal results',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to select allow privileges on position e.g. Resident Attending Dept Head etc.',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to create addendum report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to electronically sign single possibly possibly multiple signatures single report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability Pathologist to view all reports pending signature their own reports',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability Pathologist to assign other Pathologists to sign them',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to create management technical reports QA QI workflow etc.',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to enable user to pull resulted anatomical reports on Attending Resident Diagnosis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to track turnaround times defined group physicians',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to Generate back-reports view any patient current AP order',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability user to associate laboratory orders charge code',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to create accounts Outside Consultation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to store cellular images attached case viewable Clinicians',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to have test results linked cross-referenced associated clinical reports correlation studies i.e. Anatomical Pathology reports Cytotogy results',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to utilize standard coding anatomical pathology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to integrate body part diagrams Anatomical Pathology Reports',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to report external agencies e.g. cancer registry',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has process linking local organism codes SNOMED LOINC codes',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system system has capability read back verify critical labs',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability order panels labs e.g. sepsis panel trauma panel',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system system has capability to automate manage processes radiology processes scheduling radiology orders film management exam management transcription result processes',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to address Radiology Reference Data the modules CAT SCAN Ultrasound Nuclear Medicine General Radiology Mammography Cardiology MRI',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to support cancel notices Transcription delineation reason exam Patient packets to include consent labels flash cards film folder labels transport notice requisition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to support Online Technical Comments which include ability technologist to document technical factors',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system system has capability to support Medication Adverse Reaction Tracking reactions medications that happen radiology exam contract media be documented as well common allergy application',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to support medications documented Radiology Management display MAR be available interaction checking',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to provide following reports',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'• Actual TAT Log',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'• Detail Level Activity Report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'• Exam Activity Report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'• Order Activity Report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'• Medication Documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'• Repeat Analysis Report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'• Transcriptionist Activity Report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'system has capability to support Folder Film Management Tracking to simplify tracking films as they are being checked in out radiology service',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability tracking release digital image files to patients provided to outside facility',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has inquiry functions detecting missing folders delinquent loans tracking films that are sent radiology service outside sources foreign films',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capabilities documenting Radiologists interpretations images either dication writing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to support role-specific applications radiologists other interpreting physicians to access exam report other clinical information create reports using templates to electronically sign reports Radiology',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to support mammography management integrated product option that provides ability to track manage mammography procedures to ensure patient follow up provide statistical outcome reporting',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to support tracking following',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'1 Tracking Mammography Screening Diagnostic exams attachment of ACR BI-RADS coding please include how system meets MWSA Mammography Quality Standards Act',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'2 Patient Letters Mammography exams',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'3 Patient Notifications Patient Reminders',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'4 Patient Warnings Physician Survey',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'5 Physician Reminder Physician Warning',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'system has ability to generate following reports',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'1 Patient History Form Breast Diagram',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'2 Standard Management Reports',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'3 Summary Report by Radiologist',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'4 Outcome Summary Report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'5 Assessment Recommendation Patient Age Group',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'6 Follow-Up Report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'7 Assignment Statistical Category on Pathology Information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'8 Reports Radiology sub-section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'system has ability to support Radiology departmental scheduling Integrated option providing ability to schedule appointments procedures performed Radiology Service',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to support Scheduling Appointment types either specific Appointment Types equivalent orders Generic Appointment Types',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to limit scheduling View Only Add Modify possibly possibly Database Maintenance',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,la_ehr_rfp
'system has capability to restrict scheduling based upon location patient provider',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,la_ehr_rfp
'system has capability to view PACS images Rad report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'System handle orders multiple image types if PACS system only process each image separately',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to display Radiologist work sign on',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to choose their workflow tasks',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability user-defined worklist',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to have messaging capability akin post-it notes',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability standardization Normals all procedures Mammography',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability managing tracking archiving films',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to support Breast Imaging Reporting Data System Atlas BIRADS',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to support BIRADS categories 0-6',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to reconcile radiology exam RIS image information PACS mismatches',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability to be DICOM compliant images',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability alerting Radiology Technician drug allergies e.g. contrast media allergies',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system system has ability to maintain Radiation exposure patient records alerts users when ordering additional tests when exposure levels are exceeded',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has process identifying various stages radiology reads ED preliminary read radiology preliminary read final read methods addressing discrepancy any these reads',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'system has ability to indicate patients queue triage prioritization method',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has capability address',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'1 Surgical Procedures',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'2 Surgical Personnel',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'3 Surgical Inventory',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'4 Items and Equipment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'5 Preference Cards',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'6 Pick Lists',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'7 Preference Card Comments',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'8 Surgical Charging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'9 Bill Item Price Bill Code Association',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'10 Anesthesiology required documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'system has capability to support case logging including',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'1 Documentation standard case information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'2 Scheduled case information defaults documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'3 Case Times',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'4 Case Attendees',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'5 Surgical Procedures',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'6 Delays',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'7 Counts',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'8 Prosthetic Devices',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'9 Additional user defined forms fields',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'10 Preference Cards including Generic procedure-based preference cards',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'11 Surgeon-specific preference cards',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'12 Comprehensive preference cards Pick Lists',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'13 Documentation segments default values',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'system has capability support',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'1 Search Preference Card database any following criteria',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'2 Procedure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'3 Surgeon',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'4 Specialty',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'5 Date created modified last used case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'6 Personnel created by modified by',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
'system has ability to copy multiple preference cards simultaneously using Copy Wizard functionality',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'This include capability upload existing Preference Card pick lists comments',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to support Case Cart Pick List Management that allows Pick lists automatically generated scheduled case s procedure s batch operations',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'system has ability to provide reports following criteria',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,la_ehr_rfp
'1 Scheduled case analysis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,la_ehr_rfp
